query,top tables,target table,target answer
i want to hold your hand b side,Bark at the Moon_938F3561AA8875CD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Guardians of the Galaxy (soundtrack)_82DA3DF2C1BA5325,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You Ain't Woman Enough (To Take My Man)_2D0983BBC5BEA35D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Chris Isaak_6FF5D3DD478A8EB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Wicked Game_C233E8AD7769F6C8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You've Lost That Lovin' Feelin'_769665B08DF85891,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Help Me Make It Through the Night_64ACB3D0F931F444,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Just Don't Want to Be Lonely_31FACA2B0A852B16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,List of tallest buildings and structures in London_39CD016AB5C6C51,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Let's Fall to Pieces Together_D4C6A45B63A71F9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Do You Want to Build a Snowman?_8FB05F39C9F66515,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Ain't No Mountain High Enough_D8F3B13C80FDF415,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't Leave Me This Way_D8F3B13C80FDF415,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Lee Michaels_D66A520ED9264566,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Revenge of the Bridesmaids_2FB8D26024EBF91C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Ain't No Mountain High Enough_72B63D9E9CE32902,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Central Board of Film Certification_A659858C26E2194E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Melissa Reese_C59DF4D6C5F94D8A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Can't Take My Eyes Off You_D8F3B13C80FDF415,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mayon_F7FEE8597D071D41,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All That Remains (band)_2D380D66C1D58260,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Beverly Hills Cop (film series)_C9C41258FECDA099,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Ghosts of Christmas Eve_B238E3019E92DDBD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm Every Woman_A829FBD2E44C6E83,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Until You Come Back to Me (That's What I'm Gonna Do)_A032964E5D502C4E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,40th Academy Awards_DF0C624F9841229C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Heard It Through the Grapevine_C6DD4155697688DE,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pitch Perfect 2_22887351F24AC8D1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Western Roman Empire_CEB9E7A91C4567D8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Film and Television Institute of India_F5ABC3FB63839A66,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Western Roman Empire_827A93AD1DFE9DCD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mercy Mercy Me (The Ecology)_72B63D9E9CE32902,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't Cry for Me Argentina_A9217D65E5907886,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Michael Jordan: An American Hero_B238E3019E92DDBD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Master P_D44A86DAC5AF9372,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Heart Full of Soul_C233E8AD7769F6C8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Know Why the Caged Bird Sings_60B493D401DD419F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Will Always Love You_3CD83DF79E23FBF9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Alone (Heart song)_7EF7E4B784F86FC5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It's All Coming Back to Me Now_F2D38699E9A46F4A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Reservation in India_DDDC044345C95871,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,We've Got Tonite_73A61CFD7C731606,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Romeo + Juliet_45D295938AF44AA1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Let's Get It On (song)_72B63D9E9CE32902,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pink Floyd discography_569EAAE8906B8F97,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Listen to Your Heart (Roxette song)_45A4E96B09A9FE04,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Insomnia (Faithless song)_2DAA231551E60C5A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Decided (album)_67FCF61C76EF2528,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,America's Got Talent (season 11)_748C63657B0F5003,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,When I Was Your Man_360DFF56C8E3406C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Break My Stride_82D284C0DC78C6A9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Dark Side of the Moon_21F41E52D855691C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Break On Through (To the Other Side)_8542ACD2B9A9F477,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Ministry of Information and Broadcasting (India)_F5ABC3FB63839A66,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Reach Out I'll Be There_D7F72D54530E484E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Can See Your Voice (Philippine game show)_C7314047EB70D440,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,When You Say Nothing at All_73A61CFD7C731606,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Take It to the Limit (Eagles song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Way You Look Tonight_E269637832AD114C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Rosaline_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Grammy Award for Best Country Song_FED8A09D5736A6D8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Baby Did a Bad Bad Thing_6FF5D3DD478A8EB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,What Do You Want to Make Those Eyes at Me For?_F31F6A3E4AFFD2D1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Tell It Like It Is (song)_7EF7E4B784F86FC5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Queen Mab_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You're All I Need to Get By_F79439D3DCCC2A4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mosin–Nagant_6C87C0CA4D1BA6E7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All I Want for Christmas Is You_57FB04D0A6EBC3BA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Bat Out of Hell_E397610C650B1E16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Midnight Rider_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Unchained Melody_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,My Back Pages_A9407DCDF6B77B0C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Jesus Christ Superstar_B43F6B4A74893B81,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Judo_A6567C4954A21A4D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Take Me Home Tonight (song)_F8CF2F203B9B7836,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Over the Rainbow_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pancho and Lefty_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Gnomeo & Juliet_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You've Lost That Lovin' Feelin'_23656320A7AF8829,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Roll Me Up and Smoke Me When I Die_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Always on My Mind_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,American Idol (season 15)_CA93653788D5B925,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Joseph and the Amazing Technicolor Dreamcoat_B43F6B4A74893B81,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,West Side Story_2B562EFC0F70433C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Think I Love You_8667FB88DE1057B8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Blue Eyes Crying in the Rain_99B5D2EA62AAC6E4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Joshua (album)_586BA629F78C4562,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Manic Street Preachers_E508F04288C2BAC3,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If You've Got the Money I've Got the Time_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't Get Around Much Anymore_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Fire and Rain (song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Help Me Make It Through the Night_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Visual acuity_6984924FE92DB479,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Walking Dead (season 8)_D731512E968B6EAC,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Coal Miner's Daughter (song)_2D0983BBC5BEA35D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm Gonna Sit Right Down and Write Myself a Letter_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,City of New Orleans (song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Angel Flying Too Close to the Ground_6A600A3DA74640F3,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'd Do Anything for Love (But I Won't Do That)_F2D38699E9A46F4A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Heart of Gold (Neil Young song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Don't Wanna Live Without Your Love_9C5E17CC3B4A3A8F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,On the Road Again (Willie Nelson song)_99B5D2EA62AAC6E4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,These Eyes_BD7DC511F3C359D7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,(Sittin' On) The Dock of the Bay_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Youngblood (5 Seconds of Summer album)_93C13B0754C68E17,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Let It Be Me (The Everly Brothers song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Brain Damage (song)_83F2A2A9E4033FB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Great Gig in the Sky_83F2A2A9E4033FB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Gnomeo & Juliet_4B471C216B9DFE8A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Juliet_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mercutio_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pyramus and Thisbe_4B471C216B9DFE8A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Star-Crossed (TV series)_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Star-crossed_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Can Only Imagine (MercyMe song)_CBDE436CB7F46B0A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mark-Paul Gosselaar_18D7DB33AE7D642,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Angel Flying Too Close to the Ground_8C0CA3A1CB8FE737,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You Don't Know Me (Eddy Arnold song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Mr. Misunderstood_569D0F57974041BF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Get Ready (The Temptations song)_F908CDCE70336FA3,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't You Ever Get Tired (Of Hurting Me)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Lacrimal gland_DA419B9A7093BBFD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,My Lovin' (You're Never Gonna Get It)_8F5AC9A7772EECC1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Ireland in the Eurovision Song Contest_656CA554643D735A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Can't Tell You Why_B2B3570C342ED10,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Goliyon Ki Raasleela Ram-Leela_4B471C216B9DFE8A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,William Shakespeare_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Amazing Race 11_57AFE5C20B150EFF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Take It to the Limit (Eagles song)_3CA6A24CDCC83FDC,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Blueberry Hill (song)_D833CA607A84FDD7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Something (Beatles song)_F7FD53032A39FCC7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Gillian Anderson_7B6190A2931922D1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Would You Lay with Me (In a Field of Stone) (song)_DADE0AA8709FF259,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,How to Get Away with Murder (season 4)_7675C68867D8D28E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pyramus and Thisbe_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Romeo and Juliet (1968 film)_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Romeo and Juliet_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Shakespeare in Love_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Time After Time (Cyndi Lauper song)_73A61CFD7C731606,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Over the Rainbow_1B879204C50F65E8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Shakespeare's plays_9095EC788BBC2C4B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Kidz Bop (album)_96FF0F5878F57182,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Always on My Mind_1B879204C50F65E8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Lion King II: Simba's Pride_DF6822DD191A294B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Joseph and the Amazing Technicolor Dreamcoat_F0C67396F1F46A8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,List of Itazura na Kiss episodes_49B09F54D1C0C4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Alexander the Great in the Quran_DB02E5E762290BDA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Do You Want to Know a Secret_AE264A72BE2FE30E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,20th Century Boy_D1B49AC7FB2FF497,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Beneath the 12-Mile Reef_53F3115C6ED4CE16,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Kuch Tum Kaho Kuch Hum Kahein_4B471C216B9DFE8A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Unchained Melody_3CA6A24CDCC83FDC,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pancho and Lefty_C8713302C750E88D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Do You Want to Know a Secret_EF9CF799690FC318,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Girls Just Want to Have Fun_672E4B40E69AAC32,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
