query,top tables,target table,target answer
who wrote the song i got the power,Pretty Fly (For a White Guy)_CF33F90C88E39D33,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Walt Disney Animation Studios_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,"He Ain't Heavy, He's My Brother_89D0A8F58CCD6A9A",The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Boy Is Mine (song)_5E2D167F3F6207D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ross Lynch_B5FFEB392627E026,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'll Be There for You (The Rembrandts song)_33E933E0607B762B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Think We're Alone Now_E62D706251DB2FB,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ain't Goin' Down ('Til the Sun Comes Up)_5E050DB879256878,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Can't Pay? We'll Take It Away!_B30226B45147E82C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'll Be There (The Jackson 5 song)_D8089584942E2B92,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Elaine Paige_EEF90102182C7730,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Wan'na Be like You (The Monkey Song)_B97E75313096FE8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Middle of the Road (song)_9CB3DFD4F777C229,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,United Nations Security Council_C790D6BB4533CD2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,One Hundred and One Dalmatians_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Master of None_AB2FA36313080BA1,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of awards and nominations received by Whitney Houston_766D609AB7AF64D2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,No More (Ruff Endz song)_87632C375C34B175,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Let the Good Times Roll (Shirley and Lee song)_3E178D7EB424A084,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Because I Love You (The Postman Song)_5995E40FE49EBA6B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Star Wars: Knights of the Old Republic_A45F998A663684FA,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,RuPaul's Drag Race (season 4)_D2ADB84CC0F63EE6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Greenhouse Academy_2F8B841A779191E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Long as I Live (Toni Braxton song)_73609261E41199C6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'm the One (DJ Khaled song)_AAE789F1C0642199,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Go All the Way (song)_DBCDF6295A3B2EBB,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Belgian Revolution_19777B3071BDB6E3,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,King of the Road (song)_FF361F3C4500A68,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Academy Award for Best Animated Short Film_7AB3EE619777FF9E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of My Hero Academia episodes_5B7FDF355AB2FA75,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,If I Were a Carpenter (song)_CEECC1F32C7D2407,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Daylight (Maroon 5 song)_B9A4957D28470F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Batman Family adversaries_E63B12AE1305B56B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Sword in the Stone (film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ralph Breaks the Internet: Wreck-It Ralph 2_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Winnie the Pooh (2011 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Why Don't You Get a Job?_A61062B47C01EE0C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Bolt (2008 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Fantasia (1940 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Frozen (2013 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Hercules (1997 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Disney theatrical animated features_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Pinocchio (1940 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Strange Magic (film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Wan'na Be like You (The Monkey Song)_C32E6E274B5DA2D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Saturday Night Live (season 43)_1E6E8D46C0A0DF93,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Better Off Alone_353BBDEFF233C135,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Criminal Minds (season 13)_3BA1FF7F2F309E5E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Greatest Love of All_BD5423983060CB96,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Wild Thing (The Troggs song)_B8EFE8B3583239CD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Adam Ruins Everything_174BEF89195EB967,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Decepticon_3EEDF1E99D052BDC,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,At Home with Amy Sedaris_4D9EC7755E4D7CF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Sealed with a Kiss_77F9F68152B1D8C6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Ministry of Magic_601E60AF2161702D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'll Be Around (The Spinners song)_6C9633F9E9EB684C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Black Mirror_81A9887D9E78EA00,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Super Monsters_F5E55BE54B821886,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,In the Still of the Night (The Five Satins song)_E451017D592EB543,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Live in the Moment (song)_8AFD30627C23DA7F,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,"John Cougar, John Deere, John 3:16_2DC9BF1ABDD28B75",The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Kevin (Probably) Saves the World_F7CC84AF5820E299,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Long Black Veil_23105774498505B8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Beauty and the Beast (1991 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Transformers: Prime_3C5940E580984E9,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Howl's Moving Castle (film)_C1F0B593FBAB8FCC,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The New Legends of Monkey_CC72563C5B285F25,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Third Man_82B4719EF20A5EB3,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Transformers: Age of Extinction_AFC185EC61B9E5D9,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,School 2013_A5D8F53520A6B170,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Chicken Little (2005 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Peter Pan (1953 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Robin Hood (1973 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Sleeping Beauty (1959 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Transformers: Dark of the Moon_FF5276EBD0798B96,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Everybody Wants to Go to Heaven_8ED73472871033B5,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Spirit Riding Free_3C9C64E637E76D5B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Drink to That All Night_640959A083E1D51E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Lovesick (TV series)_2F8B841A779191E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Travelers (TV series)_677EFBB998B3484,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Boruto: Naruto Next Generations episodes_3F63CB4E3E37A5AD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Will Always Love You_FB262E848F75D26B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Out of Time (The Rolling Stones song)_83D7CC1EC88B7E56,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Stop! In the Name of Love_F91E0CB90F86E3E1,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Ballad of High Noon_7DA3F40FC10BE0E6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Who Do You Think You Are (Spice Girls song)_36BEABD7147BD321,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Wan'na Be like You (The Monkey Song)_3F3976DEE0DB6F0D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Tokyo Ghoul chapters_4BF5430511334124,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Palpatine_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Yoda_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Because I Love You (The Postman Song)_FA32C0C1B818663A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Could Be the One (Avicii and Nicky Romero song)_EC59CB75DA481E65,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,You and I (Lady Gaga song)_6616D488FABE2DC0,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,...Baby One More Time (song)_19487C6ED6E7AF19,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,All of the Lights_FE3C2A3F065310B7,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of Australian Football League team songs_2D9830E6CFA92D40,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Blue Christmas (song)_312D700CBF7EBE8E,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,American Idol (season 5)_ABE8678520F477F1,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,"Shake, Rattle and Roll_EFC740B0181185A5",The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,James and the Giant Peach (film)_46FE66E1D6D79F65,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Warwick Davis_2D5DA9493DF13D10,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Closer I Get to You_55E6775AE8EC53D0,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Between (TV series)_CC72563C5B285F25,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Still Haven't Found What I'm Looking For_8D5088DE7FD0C65B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Love the Way You Lie_1B249818AB20B3E6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Could Be the One (Avicii and Nicky Romero song)_FA3338472981B32D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,When You Say Nothing at All_8CFDEC7FD75D04C8,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Wanna Be Startin' Somethin'_552180A1705B6724,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Next Time I Fall_B3D6FADE58303E10,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Wow! Wow! Wubbzy!_C3FFD07DE9A2749,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Aladdin (1992 Disney film)_46FE66E1D6D79F65,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Alice in Wonderland (1951 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Fight for My Way_945D83607A045D66,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Blue Ain't Your Color_44E3C03361EB4B17,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Wild Thing (Tone Lōc song)_58F3771EDF087AFD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,List of death row inmates in the United States_F37ACEEBCD0E902A,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Between (TV series)_81A9887D9E78EA00,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Last Kingdom (TV series)_CC72563C5B285F25,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Star Wars Battlefront II (2017 video game)_4740183923221D53,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I See Fire_BF1231E33553D7E6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Who's That Man_341E7DD54A53C787,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,A Christmas Carol (2009 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Trolls: The Beat Goes On!_3C9C64E637E76D5B,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Hey Jude_A3B61D8A4B98AACD,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Hobbit: The Battle of the Five Armies_EB1643AC608FDF8D,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Darth Maul_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Darth Vader_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Obi-Wan Kenobi_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Padmé Amidala_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Qui-Gon Jinn_672E0DD7157092D4,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Snow White and the Seven Dwarfs (1937 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,El Chapo (TV series)_81A9887D9E78EA00,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Fuller House (TV series)_81A9887D9E78EA00,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Party at the Palace_66E96E5A04F75030,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Much Too Young (To Feel This Damn Old)_5E050DB879256878,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Hunchback of Notre Dame (1996 film)_E50990B4E441B076,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Beatles discography_55DE263CFF9D2D02,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Blue Moon (1934 song)_BEDA50C5387B4704,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Peter Pan (1954 musical)_C97F068736A8B4B7,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Nichelle Nichols_FE27AF7A0EA0313,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,She's Got a Way with Words_C8FCA1B3B0562E83,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Started from the Bottom_D31D697D13CF6575,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Love's Gonna Make It Alright_2352C7BCB19E759C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,The Show Must Go On (Leo Sayer song)_B6BF90B2CF93989C,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Fishin' in the Dark_4FCEDE8221194249,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Tomb of the Unknown Soldier_22504D0C59255BA2,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,"Ob-La-Di, Ob-La-Da_AF74A8021B1FD69",The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,(You Make Me Feel Like) A Natural Woman_5FC67BEA3E113FD6,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Minions (film)_BB4115E2BEF76823,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'll Be Around (The Spinners song)_C8E63B177387B0B1,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I Could Be the One (Avicii and Nicky Romero song)_511ED072DAF5E0BF,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Danger Zone (song)_CB5FA9DEF7B388D5,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,I'm Lovin' It (song)_6EC7F1A6240B2089,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
who wrote the song i got the power,Sign of the Times (Petula Clark song)_C0085C710A4752AB,The Power (Snap! song)_AB2D0BB6CAD916EE,"Benito Benites; John ""Virgo"" Garrett III; Toni C."
