query,top tables,target table,target answer
who wrote lyrics to phantom of the opera,Giza pyramid complex_B141CB1A3DBAB8EA,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Empire Strikes Back_226BD925293982B9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of living actors from the Golden Age of Hollywood_37EC9576E5754A44,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Iron Man 3_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Thor: Ragnarok_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Untitled Avengers film_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Spanish Inquisition_73C5537EC99135A9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Suffragette_20098B4438808B34,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Timeline of the Middle Ages_DC01E4F3B3366549,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Captain America: The First Avenger_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Expedition Everest_7239622727B71060,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of historical period drama films and series set in Near Eastern and Western civilization_2FBA6B30A4AABB86,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Doctor Strange (2016 film)_B90392F7FF78E9A9,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of longest-serving soap opera actors_C79F708CDDBB07D4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Tours_130D52BB6E417F8D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Genetics of obesity_41DA3094B3C8A6FE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars: The Last Jedi_95A5BA0303686336,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Mickey Mouse_97A9967BCB4B6406,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Tom Selleck_12AB749ABE2F8FCE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice's Adventures in Wonderland_E6422FEA9E8749C2,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of biggest selling British acts of all time_60746F44D3A1A65C,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Pirates of the Caribbean (attraction)_F1A6CECC4FE6CED4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Women's suffrage in the United Kingdom_7B4A099301D08612,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,American Graffiti_F24C97570CA6C104,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Analects_21B30FF700DF2F29,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Industrial Light & Magic_BECCAAAD59C0D610,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Don't Let Me Be Misunderstood_CD5996D929C2AB64,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Alabama Crimson Tide starting quarterbacks_F985973F67C73ED,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Public holidays in the United States_D801AC2D4FD33FCB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,A Christmas Carol_A3346A613F2C1B26,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Ian McDiarmid_971C93BC987087B8,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Fragile X syndrome_CEBC3CC4F59B649D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Song of the South_31BF9DEAADC3E544,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,"French presidential election, 2017_DA8D25491D664497",The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Stuck in the Middle episodes_10F6E43AE25A2DA4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Who Framed Roger Rabbit_674A549341FE5C43,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Look of Love (1967 song)_D112F79D780CEAF2,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Black Panther (film)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Town Mouse and the Country Mouse_74DBE0ECA7754F3F,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Labyrinth (film)_62A5CFF401B40FFB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars Rebels_3856574327645CB5,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,An Essay on Criticism_85C361DE79478FE7,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Moral Essays_E9DB84D4110358CE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Babylonian captivity_AD16D5CC628A0AED,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of former sovereign states_7FDF475A6BB8C67E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Incredible Hulk (film)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Punisher (season 2)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Ant-Man (film)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice (Alice's Adventures in Wonderland)_B421F9AD69022F65,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Roman emperors_77268E01FAE198C1,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Defenders (miniseries)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Wolf of Wall Street (2013 film)_F0331B7A9141EA49,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Pendulum_C30F7AFFB341DE7E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Into Thin Air_7239622727B71060,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Quantum of Solace (soundtrack)_C8F2A3CD7C84EB7A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jessica Jones (season 1)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jessica Jones (season 2)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Luke Cage (season 2)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Punisher (TV series)_561E5D52993FFDBB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Indiana Jones (franchise)_62A5CFF401B40FFB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Untitled Han Solo film_130D52BB6E417F8D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Wish I Had an Angel_24BB429ACAD885F1,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice in Wonderland (1951 film)_17A6489C7082AB13,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice in Wonderland (2010 film)_17A6489C7082AB13,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,South Pacific (musical)_8F93719FD45697D6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Land Before Time_53230E8A7353A71D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Captain Marvel (film)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Daredevil (season 3)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jeannie Hopkirk_D6F1BB25D5561BA3,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of heads of state of Mexico_8AA08EC462B181E8,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,In the Night Garden..._9A8770967E195044,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Avengers (2012 film)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Amy Manson_417E6EC3511E0C9B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of historical period drama films and series set in Near Eastern and Western civilization_A91C9F268016FCB2,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Avengers: Infinity War (soundtrack)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Cloak & Dagger (TV series)_A00AE9F34D3A8577,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Willow (film)_130D52BB6E417F8D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Search for Everything_6EEDF31B6D4C30B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Roman emperors_EBCEC9F2A591DFD7,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice Through the Looking Glass (2016 film)_17A6489C7082AB13,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Gun laws in the United States by state_D3CBEFAC9A0FBFDC,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Hatter (Alice's Adventures in Wonderland)_17A6489C7082AB13,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Iron Fist (TV series)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Iron Man (2008 film)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jessica Jones (TV series)_14FE5F37E06B90B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Down a Dark Hall_65A31FA98D36970B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Leser v. Garnett_20098B4438808B34,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Cheshire Cat_490C3E2F409F0F9E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Humpty Dumpty_490C3E2F409F0F9E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,White Rabbit_490C3E2F409F0F9E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Pirates of the Caribbean (attraction)_3B6ABDF6FC57DC23,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,HPV vaccines_15E34EE6092D623B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,I'm in Love with My Car_8E33BFC789815E76,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Indiana Jones and the Last Crusade_53230E8A7353A71D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars: The Force Awakens_53230E8A7353A71D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Money in the Bank ladder match_7984B8973866CE1A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Money in the Bank ladder match_917B93F66056FED1,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Mens rea_88CA37D065EE57CD,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Minimum wage in the United States_928ADFE765E22DB1,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Legal working age_E7A06B2D3D275022,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Queen of Hearts (Alice's Adventures in Wonderland)_490C3E2F409F0F9E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Strange Magic (film)_3856574327645CB5,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Gun laws in the United States by state_B734CF20B3DC9610,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Diary of a Young Girl_4D1EE715138ADA62,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,96 Tears_98F165461D3F1F5B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Curious Incident of the Dog in the Night-Time_483A47D582D667E6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Autism_6009E20ACB355C25,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Mystery of Edwin Drood_9C24EC0975E6FF97,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Galilean moons_C30F7AFFB341DE7E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Galileo Galilei_1FFCB25D8582BE6F,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Women's rights_DF6C963FDB8A98AE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Bring It On: The Musical_26101400C2ABB75D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Boys of the Old Brigade_73C4555BE251BA0C,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of Disney theatrical animated features_1FE22248A6C1C7DF,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,A Boy Named Sue_4EE5FAC38617097E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Grey's Anatomy_6F500C9DBDCD7272,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Star Wars (film)_53230E8A7353A71D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Sitting on Top of the World_45CACB54736956C0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Beat It_FFECAD07D9016EDC,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Gangs of New York_385A643C838AF78D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of James Bond vehicles_90FE5A17E3DD6C19,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,I'll Never Fall in Love Again_BDC888DBAF2D0479,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Raindrops Keep Fallin' on My Head_BDC888DBAF2D0479,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Rocky Top_6A57E3C811B05DB6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Who shot J.R.?_B9B08A7681A1BCF0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,National Woman Suffrage Association_DF6C963FDB8A98AE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Epic theatre_2A4A4544F649E7E2,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Girls Just Want to Have Fun_66132F27266563F4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Ford Field_EA7AAFCD65D5C526,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Stand by Me (Ben E. King song)_9816EF754E0A0BA4,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Anything but Mine_F806F506CD0F06C0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,1922 British Mount Everest expedition_7239622727B71060,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Out Last Night_6B177A79C84A5401,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,You and Tequila_46B11FD0650F074,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Empire of the Sun (band)_77C84F20FFC5B6CF,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Alice's Adventures in Wonderland_490C3E2F409F0F9E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Pied Piper of Hamelin_3A148B0518AFC88D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Doctor Who (season 1)_F9C39B9B4E19461D,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Bleach (season 7)_6B952F12B4B168A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of British royal residences_A133068BCA10BC5A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Theia_3A020B45194B2DEA,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Mel Blanc_6D0129E6B27DC489,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Young Guns II_5B031D9161ACBAB6,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Legend of Zorro_F34E28AF463A8E52,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Conscientious objector_F22298D5DFC494A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Walls Come Tumbling Down!_67C05012B904DF96,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Whatever Gets You thru the Night_E18D55B875275D6E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Jealous Guy_E18D55B875275D6E,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Forrest Gump_244B7C02D69046B1,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,List of James Bond vehicles_CE6600B45B6735B0,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Money in the Bank ladder match_9DA838C9327B1A6A,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Selma (film)_DF6C963FDB8A98AE,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Troy Baker_54798CEC82D064A2,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Primetime Emmy Award for Outstanding Drama Series_5424F31CDEA52924,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,I Hung My Head_CF7036C486F8FDCB,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,Dead & Company_FFECAD07D9016EDC,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Hunchback of Notre Dame (1996 film)_1FE22248A6C1C7DF,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Search for Everything World Tour_6EEDF31B6D4C30B,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
who wrote lyrics to phantom of the opera,The Princess and the Frog_906D01F01794D892,The Phantom of the Opera (1986 musical)_1B9AC1856C23683D,Charles Hart; Richard Stilgoe
